,dt_iso,temp,humidity,wind_speed,clouds_all
17967,2017-12-29 14:00:00,280.35,75,8,64
17968,2017-12-29 15:00:00,280.24,70,10,75
17969,2017-12-29 16:00:00,279.95,61,9,20
17970,2017-12-29 17:00:00,279.7,61,7,40
17971,2017-12-29 18:00:00,279.15,93,7,68
17972,2017-12-29 19:00:00,278.95,65,7,68
17973,2017-12-29 20:00:00,278.25,92,6,0
17974,2017-12-29 21:00:00,277.59,92,5,0
17975,2017-12-29 22:00:00,278.15,70,5,0
17976,2017-12-29 23:00:00,278.47,65,3,80
17977,2017-12-30 00:00:00,278.59,65,3,80
17978,2017-12-30 01:00:00,278.36,81,3,80
17979,2017-12-30 02:00:00,278.82,87,3,90
17981,2017-12-30 03:00:00,279.7,87,4,75
17983,2017-12-30 04:00:00,281.36,87,6,90
17986,2017-12-30 05:00:00,282.47,87,6,90
17989,2017-12-30 06:00:00,284.82,87,8,75
17990,2017-12-30 07:00:00,285.37,76,11,75
17991,2017-12-30 08:00:00,285.15,71,9,75
17992,2017-12-30 09:00:00,285.35,71,9,75
17993,2017-12-30 10:00:00,285.55,71,10,75
17994,2017-12-30 11:00:00,285.55,66,13,40
17995,2017-12-30 12:00:00,286.04,62,12,20
17996,2017-12-30 13:00:00,286.54,67,10,75
17997,2017-12-30 14:00:00,286.54,67,11,75
17998,2017-12-30 15:00:00,286.54,62,11,75
17999,2017-12-30 16:00:00,285.78,67,9,40
18000,2017-12-30 17:00:00,285.34,66,8,40
18001,2017-12-30 18:00:00,284.78,62,9,76
18002,2017-12-30 19:00:00,284.54,66,5,76
18003,2017-12-30 20:00:00,284.24,71,5,92
18004,2017-12-30 21:00:00,283.6,81,3,92
18005,2017-12-30 22:00:00,283.14,81,4,75
18006,2017-12-30 23:00:00,282.25,87,3,90
18008,2017-12-31 00:00:00,282.69,87,5,90
18014,2017-12-31 01:00:00,283.6,87,5,90
18017,2017-12-31 02:00:00,284.91,93,7,90
18020,2017-12-31 03:00:00,285.41,93,6,90
18022,2017-12-31 04:00:00,285.53,87,7,90
18024,2017-12-31 05:00:00,285.93,82,10,90
18026,2017-12-31 06:00:00,285.92,76,8,75
18027,2017-12-31 07:00:00,285.81,82,6,75
18028,2017-12-31 08:00:00,284.78,76,9,75
18030,2017-12-31 09:00:00,283.65,87,5,90
18031,2017-12-31 10:00:00,283.54,87,5,90
18032,2017-12-31 11:00:00,283.55,81,6,20
18033,2017-12-31 12:00:00,283.65,81,4,75
18034,2017-12-31 13:00:00,283.65,81,4,75
18035,2017-12-31 14:00:00,283.55,81,4,75
18036,2017-12-31 15:00:00,283.45,71,5,92
18037,2017-12-31 16:00:00,281.97,81,5,92
18038,2017-12-31 17:00:00,281.55,81,7,32
18039,2017-12-31 18:00:00,281.25,87,5,20
18040,2017-12-31 19:00:00,281.25,81,5,20
18041,2017-12-31 20:00:00,281.15,70,6,40
18042,2017-12-31 21:00:00,281.15,70,8,90
18043,2017-12-31 22:00:00,280.91,66,10,90
18044,2017-12-31 23:00:00,280.37,70,11,20
18045,2018-01-01 00:00:00,280.27,70,9,68
18046,2018-01-01 01:00:00,280.01,70,9,20
18047,2018-01-01 02:00:00,279.28,81,6,48
18048,2018-01-01 03:00:00,279.04,75,7,48
18049,2018-01-01 04:00:00,278.81,70,6,48
18050,2018-01-01 05:00:00,278.7,70,7,92
18051,2018-01-01 06:00:00,278.69,70,5,20
18052,2018-01-01 07:00:00,278.36,70,3,92
18053,2018-01-01 08:00:00,278.41,75,3,80
18054,2018-01-01 09:00:00,278.6,75,3,80
18055,2018-01-01 10:00:00,278.96,70,2,40
18056,2018-01-01 11:00:00,279.6,75,1,24
18057,2018-01-01 12:00:00,280.05,75,0,90
18058,2018-01-01 13:00:00,279.87,81,4,24
18060,2018-01-01 14:00:00,279.59,81,3,75
18061,2018-01-01 15:00:00,280.05,70,9,40
18062,2018-01-01 16:00:00,279.7,70,8,40
18063,2018-01-01 17:00:00,279.65,70,6,75
18064,2018-01-01 18:00:00,279.15,81,4,20
18065,2018-01-01 19:00:00,279.95,70,8,75
18066,2018-01-01 20:00:00,279.85,70,7,40
18067,2018-01-01 21:00:00,280.15,65,7,20
18068,2018-01-01 22:00:00,280.37,65,8,75
18069,2018-01-01 23:00:00,279.92,65,7,40
18070,2018-01-02 00:00:00,279.16,75,4,48
18071,2018-01-02 01:00:00,278.93,70,6,48
18072,2018-01-02 02:00:00,278.82,70,7,48
18073,2018-01-02 03:00:00,278.27,75,5,48
18074,2018-01-02 04:00:00,278.02,75,6,48
18075,2018-01-02 05:00:00,277.13,70,6,32
18076,2018-01-02 06:00:00,277.14,75,5,32
18077,2018-01-02 07:00:00,277.05,80,3,32
18078,2018-01-02 08:00:00,277.05,75,2,64
18079,2018-01-02 09:00:00,277.6,75,2,92
18080,2018-01-02 10:00:00,278.55,75,2,92
18081,2018-01-02 11:00:00,278.97,75,2,75
18083,2018-01-02 12:00:00,279.69,87,4,90
18085,2018-01-02 13:00:00,280.87,87,4,75
18088,2018-01-02 14:00:00,281.6,87,5,90
18091,2018-01-02 15:00:00,282.51,87,6,90
18093,2018-01-02 16:00:00,283.15,81,4,75
18094,2018-01-02 17:00:00,283.25,81,5,40
18095,2018-01-02 18:00:00,283.25,81,6,20
18096,2018-01-02 19:00:00,282.85,87,6,64
18098,2018-01-02 20:00:00,283.05,81,7,20
18101,2018-01-02 21:00:00,283.05,81,7,75
18103,2018-01-02 22:00:00,283.69,87,8,90
18105,2018-01-02 23:00:00,284.75,87,7,92
18107,2018-01-03 00:00:00,285.27,76,11,92
18108,2018-01-03 01:00:00,283.59,71,13,92
18109,2018-01-03 02:00:00,283.15,66,9,40
18110,2018-01-03 03:00:00,282.78,66,15,56
18111,2018-01-03 04:00:00,280.92,61,10,40
18112,2018-01-03 05:00:00,280.89,57,15,40
18113,2018-01-03 06:00:00,280.63,61,12,75
18114,2018-01-03 07:00:00,280.35,65,10,20
18115,2018-01-03 08:00:00,280.6,57,12,75
18116,2018-01-03 09:00:00,281.05,61,12,75
18117,2018-01-03 10:00:00,281.23,61,12,75
18118,2018-01-03 11:00:00,282.04,57,11,75
18119,2018-01-03 12:00:00,282.75,57,11,75
18120,2018-01-03 13:00:00,283.04,53,12,90
18121,2018-01-03 14:00:00,282.93,57,13,75
18122,2018-01-03 15:00:00,282.65,53,12,75
18123,2018-01-03 16:00:00,282.15,57,10,75
18124,2018-01-03 17:00:00,281.78,57,8,20
18125,2018-01-03 18:00:00,281.95,61,6,40
18126,2018-01-03 19:00:00,281.69,61,9,40
18127,2018-01-03 20:00:00,281.35,66,8,75
18128,2018-01-03 21:00:00,281.54,70,7,75
18129,2018-01-03 22:00:00,280.65,75,7,40
18130,2018-01-03 23:00:00,280.7,70,6,40
18131,2018-01-04 00:00:00,280.77,75,6,40
18132,2018-01-04 01:00:00,280.15,75,6,56
18133,2018-01-04 02:00:00,279.9,70,7,92
18134,2018-01-04 03:00:00,279.81,70,6,92
18136,2018-01-04 04:00:00,279.52,87,3,20
18138,2018-01-04 05:00:00,279.52,81,3,92
18140,2018-01-04 06:00:00,279.15,93,2,75
18142,2018-01-04 07:00:00,279.6,93,3,92
18144,2018-01-04 08:00:00,279.84,93,3,90
18147,2018-01-04 09:00:00,281.61,93,3,90
18150,2018-01-04 10:00:00,283.16,93,2,75
18153,2018-01-04 11:00:00,284.75,87,4,75
18154,2018-01-04 12:00:00,285.15,71,7,75
18155,2018-01-04 13:00:00,285.24,66,9,75
18156,2018-01-04 14:00:00,283.96,58,13,75
18157,2018-01-04 15:00:00,282.75,62,12,75
18158,2018-01-04 16:00:00,281.97,61,13,75
18159,2018-01-04 17:00:00,281.15,61,11,20
18160,2018-01-04 18:00:00,280.69,61,10,0
18161,2018-01-04 19:00:00,280.15,65,8,0
18162,2018-01-04 20:00:00,280.06,70,8,92
18163,2018-01-04 21:00:00,280.25,70,7,92
18164,2018-01-04 22:00:00,279.65,75,6,92
18165,2018-01-04 23:00:00,279.7,81,5,92
18166,2018-01-05 00:00:00,278.85,81,3,92
18167,2018-01-05 01:00:00,278.59,87,1,75
18168,2018-01-05 02:00:00,278.92,87,3,75
18169,2018-01-05 03:00:00,278.92,87,5,75
18170,2018-01-05 04:00:00,279.03,87,5,40
18171,2018-01-05 05:00:00,278.92,75,5,40
18172,2018-01-05 06:00:00,278.92,75,5,92
18173,2018-01-05 07:00:00,279.06,75,2,40
18174,2018-01-05 08:00:00,279.78,81,3,12
18175,2018-01-05 09:00:00,279.96,70,5,0
18176,2018-01-05 10:00:00,280.15,75,5,0
18177,2018-01-05 11:00:00,280.42,75,4,0
18178,2018-01-05 12:00:00,280.87,70,7,75
18179,2018-01-05 13:00:00,281.24,61,9,0
18180,2018-01-05 14:00:00,280.97,61,9,40
18181,2018-01-05 15:00:00,280.35,65,7,75
18182,2018-01-05 16:00:00,279.85,70,7,75
18183,2018-01-05 17:00:00,279.06,75,5,20
18184,2018-01-05 18:00:00,278.65,70,4,92
18185,2018-01-05 19:00:00,277.65,80,2,75
18186,2018-01-05 20:00:00,276.59,75,4,92
18187,2018-01-05 21:00:00,276.34,75,2,92
18188,2018-01-05 22:00:00,275.95,80,2,92
18189,2018-01-05 23:00:00,276.04,80,1,8
18190,2018-01-06 00:00:00,275.46,80,1,40
18192,2018-01-06 01:00:00,275.0,86,1,20
18193,2018-01-06 02:00:00,275.23,86,1,0
18194,2018-01-06 03:00:00,274.8,93,1,40
18195,2018-01-06 04:00:00,274.24,86,1,0
18197,2018-01-06 05:00:00,274.24,93,1,0
18198,2018-01-06 06:00:00,274.04,93,0,0
18201,2018-01-06 07:00:00,274.14,86,1,0
18204,2018-01-06 08:00:00,274.15,93,2,20
18208,2018-01-06 09:00:00,274.04,93,1,44
18209,2018-01-06 10:00:00,274.65,86,1,44
18210,2018-01-06 11:00:00,275.51,80,3,56
18212,2018-01-06 12:00:00,276.6,80,3,56
18215,2018-01-06 13:00:00,277.23,80,3,75
18217,2018-01-06 14:00:00,277.85,86,3,75
18218,2018-01-06 15:00:00,277.87,86,3,40
18219,2018-01-06 16:00:00,278.15,81,4,90
18220,2018-01-06 17:00:00,278.24,81,4,90
18221,2018-01-06 18:00:00,277.97,75,4,40
18222,2018-01-06 19:00:00,277.55,75,4,20
18223,2018-01-06 20:00:00,277.06,75,4,48
18224,2018-01-06 21:00:00,276.85,80,4,48
18225,2018-01-06 22:00:00,276.36,84,4,48
18226,2018-01-06 23:00:00,275.92,82,4,20
18227,2018-01-07 00:00:00,275.69,69,4,20
18228,2018-01-07 01:00:00,275.78,69,4,20
18229,2018-01-07 02:00:00,275.01,69,4,32
18230,2018-01-07 03:00:00,275.4,74,4,32
18231,2018-01-07 04:00:00,275.27,74,4,32
18232,2018-01-07 05:00:00,275.27,74,4,20
18233,2018-01-07 06:00:00,275.52,74,4,40
18234,2018-01-07 07:00:00,275.64,85,4,20
18236,2018-01-07 08:00:00,275.85,86,3,75
18237,2018-01-07 09:00:00,275.68,82,4,90
18238,2018-01-07 10:00:00,276.5,82,5,12
18239,2018-01-07 11:00:00,276.96,76,5,75
18240,2018-01-07 12:00:00,277.41,76,9,40
18241,2018-01-07 13:00:00,277.87,60,9,0
18242,2018-01-07 14:00:00,277.87,60,7,0
18243,2018-01-07 15:00:00,277.6,56,7,0
18244,2018-01-07 16:00:00,276.98,60,5,0
18245,2018-01-07 17:00:00,276.26,60,4,0
18246,2018-01-07 18:00:00,275.69,60,4,0
18247,2018-01-07 19:00:00,275.15,69,4,0
18248,2018-01-07 20:00:00,274.96,69,3,0
18249,2018-01-07 21:00:00,274.74,69,3,0
18250,2018-01-07 22:00:00,274.74,74,3,75
18251,2018-01-07 23:00:00,274.91,74,3,90
18252,2018-01-08 00:00:00,275.12,75,5,75
18253,2018-01-08 01:00:00,275.23,75,5,90
18254,2018-01-08 02:00:00,275.35,75,7,90
18255,2018-01-08 03:00:00,275.36,75,8,90
18256,2018-01-08 04:00:00,276.26,75,9,90
18257,2018-01-08 05:00:00,276.38,80,6,90
18258,2018-01-08 06:00:00,276.39,86,7,90
18259,2018-01-08 07:00:00,276.43,80,7,90
18260,2018-01-08 08:00:00,276.05,80,5,90
18261,2018-01-08 09:00:00,276.54,80,6,90
18263,2018-01-08 10:00:00,276.75,86,6,90
18264,2018-01-08 11:00:00,276.74,86,5,90
18265,2018-01-08 12:00:00,276.77,86,7,90
18267,2018-01-08 13:00:00,277.05,86,7,90
18269,2018-01-08 14:00:00,277.24,81,7,90
18271,2018-01-08 15:00:00,277.24,75,6,90
18274,2018-01-08 16:00:00,277.44,81,5,90
18276,2018-01-08 17:00:00,277.45,80,6,90
18277,2018-01-08 18:00:00,277.15,80,5,90
18279,2018-01-08 19:00:00,277.24,86,5,90
18280,2018-01-08 20:00:00,277.24,86,5,90
18281,2018-01-08 21:00:00,276.97,86,4,90
18282,2018-01-08 22:00:00,276.94,86,5,90
18283,2018-01-08 23:00:00,277.14,86,5,90
18284,2018-01-09 00:00:00,277.15,86,5,90
18286,2018-01-09 01:00:00,277.27,86,6,75
18288,2018-01-09 02:00:00,277.26,86,5,90
18290,2018-01-09 03:00:00,277.15,86,4,90
18292,2018-01-09 04:00:00,277.15,86,4,90
18294,2018-01-09 05:00:00,277.14,86,5,90
18296,2018-01-09 06:00:00,277.14,86,4,90
18298,2018-01-09 07:00:00,276.96,86,3,90
18301,2018-01-09 08:00:00,276.96,86,2,90
18304,2018-01-09 09:00:00,276.95,86,2,90
18307,2018-01-09 10:00:00,277.45,86,1,90
18310,2018-01-09 11:00:00,277.6,93,2,90
18313,2018-01-09 12:00:00,277.78,86,3,90
18316,2018-01-09 13:00:00,278.15,93,2,90
18319,2018-01-09 14:00:00,278.33,87,1,90
18322,2018-01-09 15:00:00,278.51,93,2,75
18325,2018-01-09 16:00:00,278.51,93,2,90
18329,2018-01-09 17:00:00,278.78,87,1,90
18331,2018-01-09 18:00:00,278.78,87,2,90
18334,2018-01-09 19:00:00,279.33,87,2,90
18337,2018-01-09 20:00:00,279.6,93,3,90
18340,2018-01-09 21:00:00,279.79,93,3,90
18343,2018-01-09 22:00:00,280.34,87,3,90
18346,2018-01-09 23:00:00,280.14,87,3,90
18349,2018-01-10 00:00:00,280.38,93,4,75
18353,2018-01-10 01:00:00,280.59,93,4,90
18355,2018-01-10 02:00:00,281.02,93,4,75
18358,2018-01-10 03:00:00,281.02,93,4,90
18362,2018-01-10 04:00:00,281.04,100,4,75
18365,2018-01-10 05:00:00,281.03,93,3,88
18369,2018-01-10 06:00:00,280.92,81,6,90
18372,2018-01-10 07:00:00,280.51,81,6,75
18374,2018-01-10 08:00:00,280.33,87,5,75
18375,2018-01-10 09:00:00,280.05,87,5,75
18376,2018-01-10 10:00:00,280.25,87,6,75
18377,2018-01-10 11:00:00,280.69,87,4,75
18378,2018-01-10 12:00:00,281.55,81,3,20
18379,2018-01-10 13:00:00,281.69,81,4,20
18380,2018-01-10 14:00:00,282.15,76,3,32
18381,2018-01-10 15:00:00,282.15,71,3,20
18382,2018-01-10 16:00:00,281.24,76,3,20
18383,2018-01-10 17:00:00,280.06,76,2,44
18385,2018-01-10 18:00:00,279.33,76,2,44
18387,2018-01-10 19:00:00,278.04,76,2,44
18389,2018-01-10 20:00:00,278.24,81,2,68
18390,2018-01-10 21:00:00,277.41,81,2,68
18392,2018-01-10 22:00:00,276.86,87,1,68
18393,2018-01-10 23:00:00,277.14,87,0,48
18396,2018-01-11 00:00:00,276.57,93,0,48
18399,2018-01-11 01:00:00,276.46,93,0,48
18401,2018-01-11 02:00:00,276.68,93,0,92
18404,2018-01-11 03:00:00,276.56,87,1,92
18408,2018-01-11 04:00:00,276.67,93,0,20
18411,2018-01-11 05:00:00,276.79,93,1,40
18415,2018-01-11 06:00:00,276.79,93,1,75
18418,2018-01-11 07:00:00,277.45,93,2,90
18422,2018-01-11 08:00:00,278.04,87,2,90
18427,2018-01-11 09:00:00,277.96,87,1,90
18430,2018-01-11 10:00:00,278.64,93,2,90
18435,2018-01-11 11:00:00,278.87,93,4,90
18438,2018-01-11 12:00:00,278.95,87,3,75
18442,2018-01-11 13:00:00,279.51,87,4,90
18445,2018-01-11 14:00:00,279.87,87,3,90
18449,2018-01-11 15:00:00,279.78,87,3,90
18453,2018-01-11 16:00:00,279.78,87,2,90
18456,2018-01-11 17:00:00,279.55,93,2,90
18460,2018-01-11 18:00:00,279.55,93,4,90
18464,2018-01-11 19:00:00,279.6,87,2,90
18467,2018-01-11 20:00:00,279.6,87,2,90
18472,2018-01-11 21:00:00,279.51,87,1,90
18476,2018-01-11 22:00:00,279.51,87,2,90
18480,2018-01-11 23:00:00,279.54,87,2,90
18484,2018-01-12 00:00:00,279.38,87,2,90
18487,2018-01-12 01:00:00,279.25,93,1,90
18491,2018-01-12 02:00:00,279.25,93,1,90
18495,2018-01-12 03:00:00,279.25,93,1,90
18498,2018-01-12 04:00:00,279.02,93,0,90
18502,2018-01-12 05:00:00,278.92,93,1,90
18507,2018-01-12 06:00:00,278.7,93,1,90
18511,2018-01-12 07:00:00,278.78,93,2,75
18515,2018-01-12 08:00:00,278.45,93,1,75
18518,2018-01-12 09:00:00,278.78,87,1,90
18521,2018-01-12 10:00:00,278.96,87,2,90
18524,2018-01-12 11:00:00,279.15,93,2,90
18527,2018-01-12 12:00:00,279.78,81,2,90
18530,2018-01-12 13:00:00,279.65,87,2,90
18534,2018-01-12 14:00:00,279.75,87,2,75
18538,2018-01-12 15:00:00,279.87,81,2,90
18541,2018-01-12 16:00:00,279.7,81,2,75
18543,2018-01-12 17:00:00,279.35,87,2,75
18545,2018-01-12 18:00:00,279.15,87,2,75
18547,2018-01-12 19:00:00,279.25,81,3,75
18549,2018-01-12 20:00:00,278.97,81,2,75
18551,2018-01-12 21:00:00,278.55,81,3,75
18552,2018-01-12 22:00:00,278.55,81,3,75
18553,2018-01-12 23:00:00,278.48,81,3,20
18554,2018-01-13 00:00:00,278.15,81,3,90
18555,2018-01-13 01:00:00,278.26,81,2,90
18557,2018-01-13 02:00:00,278.64,81,4,90
18558,2018-01-13 03:00:00,278.37,81,3,90
18559,2018-01-13 04:00:00,278.15,81,4,90
18560,2018-01-13 05:00:00,278.14,81,4,90
18561,2018-01-13 06:00:00,278.25,81,3,90
18562,2018-01-13 07:00:00,278.36,81,4,90
18563,2018-01-13 08:00:00,278.42,81,4,90
18564,2018-01-13 09:00:00,278.51,87,5,90
18565,2018-01-13 10:00:00,279.15,81,4,75
18566,2018-01-13 11:00:00,279.64,81,5,90
18567,2018-01-13 12:00:00,279.78,75,5,90
18568,2018-01-13 13:00:00,279.97,75,6,90
18569,2018-01-13 14:00:00,279.6,75,4,90
18570,2018-01-13 15:00:00,279.15,75,4,75
18571,2018-01-13 16:00:00,278.75,75,4,90
18572,2018-01-13 17:00:00,278.52,75,5,90
18573,2018-01-13 18:00:00,278.24,75,5,90
18574,2018-01-13 19:00:00,278.06,75,5,90
18575,2018-01-13 20:00:00,277.97,75,6,90
18576,2018-01-13 21:00:00,277.76,80,6,90
18577,2018-01-13 22:00:00,277.6,75,4,90
18578,2018-01-13 23:00:00,277.77,75,5,90
18579,2018-01-14 00:00:00,277.37,75,5,90
18580,2018-01-14 01:00:00,277.37,75,4,90
18581,2018-01-14 02:00:00,277.26,75,4,90
18582,2018-01-14 03:00:00,277.15,80,2,90
18583,2018-01-14 04:00:00,277.28,75,2,90
18584,2018-01-14 05:00:00,277.15,80,2,90
18585,2018-01-14 06:00:00,277.03,75,1,90
18586,2018-01-14 07:00:00,277.02,75,1,90
18587,2018-01-14 08:00:00,277.23,70,1,90
18588,2018-01-14 09:00:00,277.41,70,1,90
18589,2018-01-14 10:00:00,277.77,70,1,90
18590,2018-01-14 11:00:00,278.23,70,1,90
18591,2018-01-14 12:00:00,278.6,70,1,90
18592,2018-01-14 13:00:00,278.87,65,1,90
18593,2018-01-14 14:00:00,278.78,65,1,90
18594,2018-01-14 15:00:00,278.87,65,1,90
18595,2018-01-14 16:00:00,278.34,82,1,75
18596,2018-01-14 17:00:00,278.05,90,3,90
18597,2018-01-14 18:00:00,277.94,65,2,90
18598,2018-01-14 19:00:00,277.24,90,2,75
18599,2018-01-14 20:00:00,277.33,95,5,90
18600,2018-01-14 21:00:00,277.5,95,5,90
18601,2018-01-14 22:00:00,277.15,80,4,75
18602,2018-01-14 23:00:00,277.52,75,3,90
18603,2018-01-15 00:00:00,277.91,70,4,90
18604,2018-01-15 01:00:00,278.36,70,4,20
18605,2018-01-15 02:00:00,278.81,75,5,40
18606,2018-01-15 03:00:00,279.37,81,4,75
18607,2018-01-15 04:00:00,280.03,75,6,88
18608,2018-01-15 05:00:00,280.37,87,7,92
18611,2018-01-15 06:00:00,281.02,81,7,92
18612,2018-01-15 07:00:00,280.95,81,9,92
18614,2018-01-15 08:00:00,281.24,81,9,92
18617,2018-01-15 09:00:00,281.51,87,9,75
18620,2018-01-15 10:00:00,282.42,87,7,90
18623,2018-01-15 11:00:00,282.51,87,7,88
18626,2018-01-15 12:00:00,283.06,87,7,75
18629,2018-01-15 13:00:00,283.7,87,5,40
18632,2018-01-15 14:00:00,283.55,81,8,75
18633,2018-01-15 15:00:00,283.65,81,8,40
18634,2018-01-15 16:00:00,282.75,81,7,40
18635,2018-01-15 17:00:00,281.97,76,7,92
18636,2018-01-15 18:00:00,281.05,76,7,40
18637,2018-01-15 19:00:00,280.25,66,7,92
18638,2018-01-15 20:00:00,279.35,75,5,0
18639,2018-01-15 21:00:00,279.15,81,7,0
18640,2018-01-15 22:00:00,279.15,87,7,0
18641,2018-01-15 23:00:00,279.15,75,7,92
18642,2018-01-16 00:00:00,279.26,81,6,40
18643,2018-01-16 01:00:00,279.36,81,6,92
18644,2018-01-16 02:00:00,279.37,75,7,75
18645,2018-01-16 03:00:00,279.15,75,7,20
18646,2018-01-16 04:00:00,279.4,75,7,100
18647,2018-01-16 05:00:00,279.26,75,6,40
18648,2018-01-16 06:00:00,278.9,70,7,75
18649,2018-01-16 07:00:00,278.45,70,8,75
18650,2018-01-16 08:00:00,278.44,65,8,44
18651,2018-01-16 09:00:00,277.78,95,9,44
18652,2018-01-16 10:00:00,278.6,95,9,44
18653,2018-01-16 11:00:00,278.75,70,9,20
18654,2018-01-16 12:00:00,279.42,88,10,20
18655,2018-01-16 13:00:00,279.95,56,11,40
18656,2018-01-16 14:00:00,280.25,49,11,40
18657,2018-01-16 15:00:00,279.42,49,9,20
18658,2018-01-16 16:00:00,278.6,56,8,20
18659,2018-01-16 17:00:00,278.32,56,7,92
18660,2018-01-16 18:00:00,276.95,83,7,92
18662,2018-01-16 19:00:00,276.33,80,7,92
18663,2018-01-16 20:00:00,276.15,80,7,12
18664,2018-01-16 21:00:00,276.06,80,7,12
18665,2018-01-16 22:00:00,276.35,80,8,12
18666,2018-01-16 23:00:00,276.48,69,9,48
18667,2018-01-17 00:00:00,275.92,69,8,40
18668,2018-01-17 01:00:00,275.71,64,9,48
18669,2018-01-17 02:00:00,275.7,64,9,20
18670,2018-01-17 03:00:00,275.59,60,12,20
18671,2018-01-17 04:00:00,275.28,74,7,76
18672,2018-01-17 05:00:00,275.27,69,7,20
18673,2018-01-17 06:00:00,276.04,64,9,0
18674,2018-01-17 07:00:00,276.25,64,10,0
18675,2018-01-17 08:00:00,276.25,64,9,20
18676,2018-01-17 09:00:00,276.69,60,8,0
18677,2018-01-17 10:00:00,277.69,60,8,0
18678,2018-01-17 11:00:00,278.95,56,11,0
18679,2018-01-17 12:00:00,279.65,56,11,20
18680,2018-01-17 13:00:00,280.05,52,11,20
18681,2018-01-17 14:00:00,280.06,52,10,40
18682,2018-01-17 15:00:00,279.85,56,9,40
18683,2018-01-17 16:00:00,279.95,49,7,40
18684,2018-01-17 17:00:00,279.45,52,7,75
18685,2018-01-17 18:00:00,278.15,64,5,20
18686,2018-01-17 19:00:00,277.75,70,5,56
18687,2018-01-17 20:00:00,278.15,70,6,0
18688,2018-01-17 21:00:00,278.35,70,5,92
18689,2018-01-17 22:00:00,278.64,70,5,40
18690,2018-01-17 23:00:00,278.74,75,5,75
18692,2018-01-18 00:00:00,279.48,81,8,92
18694,2018-01-18 01:00:00,281.26,87,8,90
18696,2018-01-18 02:00:00,282.77,81,10,90
18697,2018-01-18 03:00:00,283.91,71,14,75
18698,2018-01-18 04:00:00,284.64,62,16,75
18699,2018-01-18 05:00:00,284.02,58,17,75
18700,2018-01-18 06:00:00,282.46,57,15,75
18701,2018-01-18 07:00:00,280.75,81,15,20
18702,2018-01-18 08:00:00,279.95,76,12,20
18703,2018-01-18 09:00:00,279.35,65,9,48
18704,2018-01-18 10:00:00,279.6,61,10,20
18705,2018-01-18 11:00:00,280.23,61,9,40
18706,2018-01-18 12:00:00,281.06,57,7,75
18707,2018-01-18 13:00:00,281.65,57,7,75
18708,2018-01-18 14:00:00,281.24,57,8,75
18709,2018-01-18 15:00:00,281.45,57,7,76
18710,2018-01-18 16:00:00,280.33,57,7,75
18711,2018-01-18 17:00:00,279.25,65,5,20
18712,2018-01-18 18:00:00,278.65,70,4,20
18713,2018-01-18 19:00:00,278.15,70,5,20
18714,2018-01-18 20:00:00,277.55,75,4,20
18715,2018-01-18 21:00:00,277.05,75,3,20
18716,2018-01-18 22:00:00,276.25,69,5,0
18717,2018-01-18 23:00:00,276.24,75,3,0
18718,2018-01-19 00:00:00,276.27,65,6,0
18719,2018-01-19 01:00:00,275.77,75,7,0
18720,2018-01-19 02:00:00,275.13,83,5,0
18721,2018-01-19 03:00:00,274.81,83,4,0
18722,2018-01-19 04:00:00,274.9,83,5,0
18723,2018-01-19 05:00:00,274.14,90,5,0
18724,2018-01-19 06:00:00,274.14,90,5,0
18725,2018-01-19 07:00:00,273.95,90,5,0
18726,2018-01-19 09:00:00,274.25,83,5,0
18727,2018-01-19 10:00:00,275.94,83,3,0
18728,2018-01-19 11:00:00,277.03,73,6,0
18729,2018-01-19 12:00:00,278.42,73,6,0
18730,2018-01-19 13:00:00,278.75,70,8,0
18731,2018-01-19 14:00:00,279.24,56,8,40
18732,2018-01-19 15:00:00,279.45,56,8,20
18733,2018-01-19 16:00:00,278.96,56,5,75
18734,2018-01-19 17:00:00,278.15,71,8,56
18735,2018-01-19 18:00:00,277.35,71,5,56
18736,2018-01-19 19:00:00,276.85,71,6,56
18737,2018-01-19 20:00:00,276.54,74,6,0
18738,2018-01-19 21:00:00,275.86,74,5,0
18739,2018-01-19 22:00:00,275.5,74,6,0
18740,2018-01-19 23:00:00,275.34,74,7,32
18741,2018-01-20 00:00:00,275.14,74,6,32
18742,2018-01-20 01:00:00,275.15,74,5,32
18743,2018-01-20 02:00:00,275.15,80,5,56
18744,2018-01-20 03:00:00,275.28,86,0,56
18745,2018-01-20 04:00:00,275.48,80,3,56
18746,2018-01-20 05:00:00,276.27,80,3,88
18747,2018-01-20 06:00:00,276.48,80,2,88
18748,2018-01-20 07:00:00,276.27,93,1,90
18749,2018-01-20 08:00:00,276.25,93,2,90
18751,2018-01-20 09:00:00,276.75,86,2,90
18753,2018-01-20 10:00:00,276.7,93,3,90
18757,2018-01-20 11:00:00,276.61,93,5,90
18760,2018-01-20 12:00:00,277.15,93,3,90
18763,2018-01-20 13:00:00,277.35,86,4,90
18767,2018-01-20 14:00:00,277.55,93,3,92
18770,2018-01-20 15:00:00,277.35,93,3,92
18773,2018-01-20 16:00:00,277.25,86,2,90
18776,2018-01-20 17:00:00,276.33,86,2,90
18780,2018-01-20 18:00:00,276.24,86,2,90
18783,2018-01-20 19:00:00,276.06,86,3,90
18786,2018-01-20 20:00:00,275.95,86,3,90
18788,2018-01-20 21:00:00,275.56,86,3,40
18790,2018-01-20 22:00:00,275.7,86,2,75
18791,2018-01-20 23:00:00,275.26,86,4,75
