dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1518616800,2018-02-14 14:00:00 +0000 UTC,2643743,,,,277.85,277.15,279.15,1003,,,80,7,190,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1518620400,2018-02-14 15:00:00 +0000 UTC,2643743,,,,277.78,277.15,279.15,1004,,,75,8,160,,,,,,,,,75,501,Rain,moderate rain,10d
1518620400,2018-02-14 15:00:00 +0000 UTC,2643743,,,,277.78,277.15,279.15,1004,,,75,8,160,,,,,,,,,75,311,Drizzle,rain and drizzle,09d
1518620400,2018-02-14 15:00:00 +0000 UTC,2643743,,,,277.78,277.15,279.15,1004,,,75,8,160,,,,,,,,,75,701,Mist,mist,50d
1518624000,2018-02-14 16:00:00 +0000 UTC,2643743,,,,277.6,276.15,279.15,1003,,,86,7,180,,,,,,,,,90,501,Rain,moderate rain,10d
1518624000,2018-02-14 16:00:00 +0000 UTC,2643743,,,,277.6,276.15,279.15,1003,,,86,7,180,,,,,,,,,90,701,Mist,mist,50d
1518624000,2018-02-14 16:00:00 +0000 UTC,2643743,,,,277.6,276.15,279.15,1003,,,86,7,180,,,,,,,,,90,310,Drizzle,light intensity drizzle rain,09d
1518627600,2018-02-14 17:00:00 +0000 UTC,2643743,,,,277.79,277.15,278.15,1004,,,86,6,160,,,,,,,,,92,500,Rain,light rain,10d
1518627600,2018-02-14 17:00:00 +0000 UTC,2643743,,,,277.79,277.15,278.15,1004,,,86,6,160,,,,,,,,,92,701,Mist,mist,50d
1518627600,2018-02-14 17:00:00 +0000 UTC,2643743,,,,277.79,277.15,278.15,1004,,,86,6,160,,,,,,,,,92,310,Drizzle,light intensity drizzle rain,09d
1518631200,2018-02-14 18:00:00 +0000 UTC,2643743,,,,277.75,277.15,278.15,1002,,,93,6,170,,,,,,,,,90,500,Rain,light rain,10n
1518631200,2018-02-14 18:00:00 +0000 UTC,2643743,,,,277.75,277.15,278.15,1002,,,93,6,170,,,,,,,,,90,310,Drizzle,light intensity drizzle rain,09n
1518631200,2018-02-14 18:00:00 +0000 UTC,2643743,,,,277.75,277.15,278.15,1002,,,93,6,170,,,,,,,,,90,701,Mist,mist,50n
1518634800,2018-02-14 19:00:00 +0000 UTC,2643743,,,,277.97,277.15,279.15,1003,,,81,7,160,,,,,,,,,92,501,Rain,moderate rain,10n
1518638400,2018-02-14 20:00:00 +0000 UTC,2643743,,,,278.52,277.15,279.15,1002,,,87,7,170,,,,,,,,,92,501,Rain,moderate rain,10n
1518638400,2018-02-14 20:00:00 +0000 UTC,2643743,,,,278.52,277.15,279.15,1002,,,87,7,170,,,,,,,,,92,310,Drizzle,light intensity drizzle rain,09n
1518642000,2018-02-14 21:00:00 +0000 UTC,2643743,,,,278.95,278.15,280.15,1001,,,81,6,180,,,,,,,,,90,501,Rain,moderate rain,10n
1518642000,2018-02-14 21:00:00 +0000 UTC,2643743,,,,278.95,278.15,280.15,1001,,,81,6,180,,,,,,,,,90,311,Drizzle,rain and drizzle,09n
1518645600,2018-02-14 22:00:00 +0000 UTC,2643743,,,,278.71,278.15,279.15,1000,,,100,8,180,,,,,,,,,75,501,Rain,moderate rain,10n
1518645600,2018-02-14 22:00:00 +0000 UTC,2643743,,,,278.71,278.15,279.15,1000,,,100,8,180,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1518649200,2018-02-14 23:00:00 +0000 UTC,2643743,,,,279.45,278.15,280.15,1001,,,87,5,190,,,,,,,,,75,501,Rain,moderate rain,10n
1518649200,2018-02-14 23:00:00 +0000 UTC,2643743,,,,279.45,278.15,280.15,1001,,,87,5,190,,,,,,,,,75,701,Mist,mist,50n
1518649200,2018-02-14 23:00:00 +0000 UTC,2643743,,,,279.45,278.15,280.15,1001,,,87,5,190,,,,,,,,,75,301,Drizzle,drizzle,09n
1518652800,2018-02-15 00:00:00 +0000 UTC,2643743,,,,280.02,279.15,281.15,1001,,,87,6,180,,,,,,,,,90,310,Drizzle,light intensity drizzle rain,09n
1518652800,2018-02-15 00:00:00 +0000 UTC,2643743,,,,280.02,279.15,281.15,1001,,,87,6,180,,,,,,,,,90,500,Rain,light rain,10n
1518656400,2018-02-15 01:00:00 +0000 UTC,2643743,,,,280.49,279.15,282.15,1001,,,87,5,210,,,,,,,,,90,701,Mist,mist,50n
1518656400,2018-02-15 01:00:00 +0000 UTC,2643743,,,,280.49,279.15,282.15,1001,,,87,5,210,,,,,,,,,90,311,Drizzle,rain and drizzle,09n
1518656400,2018-02-15 01:00:00 +0000 UTC,2643743,,,,280.49,279.15,282.15,1001,,,87,5,210,,,,,,,,,90,500,Rain,light rain,10n
1518660000,2018-02-15 02:00:00 +0000 UTC,2643743,,,,280.93,279.15,282.15,1002,,,87,3,240,,,,,,,,,90,500,Rain,light rain,10n
1518660000,2018-02-15 02:00:00 +0000 UTC,2643743,,,,280.93,279.15,282.15,1002,,,87,3,240,,,,,,,,,90,741,Fog,fog,50n
1518660000,2018-02-15 02:00:00 +0000 UTC,2643743,,,,280.93,279.15,282.15,1002,,,87,3,240,,,,,,,,,90,701,Mist,mist,50n
1518663600,2018-02-15 03:00:00 +0000 UTC,2643743,,,,281.28,280.15,282.15,1002,,,87,2,220,,,,,,,,,90,741,Fog,fog,50n
1518663600,2018-02-15 03:00:00 +0000 UTC,2643743,,,,281.28,280.15,282.15,1002,,,87,2,220,,,,,,,,,90,701,Mist,mist,50n
1518667200,2018-02-15 04:00:00 +0000 UTC,2643743,,,,280.8,279.15,282.15,1002,,,93,2,220,,,,,,,,,75,701,Mist,mist,50n
1518670800,2018-02-15 05:00:00 +0000 UTC,2643743,,,,281.02,280.15,282.15,1002,,,93,2,230,,,,,,,,,36,802,Clouds,scattered clouds,03n
1518674400,2018-02-15 06:00:00 +0000 UTC,2643743,,,,280.9,280.15,281.15,1003,,,100,3,220,,,,,,,,,36,802,Clouds,scattered clouds,03n
1518678000,2018-02-15 07:00:00 +0000 UTC,2643743,,,,280.94,280.15,282.15,1004,,,87,4,240,,,,,,,,,20,701,Mist,mist,50n
1518681600,2018-02-15 08:00:00 +0000 UTC,2643743,,,,281.04,280.15,282.15,1005,,,87,4,250,,,,,,,,,75,500,Rain,light rain,10d
1518685200,2018-02-15 09:00:00 +0000 UTC,2643743,,,,280.6,279.15,282.15,1006,,,76,6,250,,,,,,,,,40,802,Clouds,scattered clouds,03d
1518688800,2018-02-15 10:00:00 +0000 UTC,2643743,,,,280.64,279.15,282.15,1008,,,70,6,260,,,,,,,,,20,801,Clouds,few clouds,02d
1518692400,2018-02-15 11:00:00 +0000 UTC,2643743,,,,281.25,280.15,282.15,1009,,,76,6,270,,,,,,,,,0,800,Clear,Sky is Clear,01d
1518696000,2018-02-15 12:00:00 +0000 UTC,2643743,,,,281.7,280.15,283.15,1010,,,61,6,270,,,,,,,,,40,802,Clouds,scattered clouds,03d
1518699600,2018-02-15 13:00:00 +0000 UTC,2643743,,,,281.45,280.15,282.15,1011,,,70,7,270,,,,,,,,,0,500,Rain,light rain,10d
1518703200,2018-02-15 14:00:00 +0000 UTC,2643743,,,,282.05,280.15,283.15,1012,,,53,8,250,,,,,,,,,44,802,Clouds,scattered clouds,03d
1518706800,2018-02-15 15:00:00 +0000 UTC,2643743,,,,282.14,280.15,284.15,1012,,,43,6,260,,,,,,,,,44,802,Clouds,scattered clouds,03d
1518710400,2018-02-15 16:00:00 +0000 UTC,2643743,,,,281.51,280.15,283.15,1013,,,46,8,260,,,,,,,,,40,521,Rain,proximity shower rain,09d
1518714000,2018-02-15 17:00:00 +0000 UTC,2643743,,,,281.06,280.15,282.15,1014,,,49,6,260,,,,,,,,,0,521,Rain,proximity shower rain,09d
1518717600,2018-02-15 18:00:00 +0000 UTC,2643743,,,,279.6,278.15,281.15,1015,,,52,6,250,,,,,,,,,0,800,Clear,Sky is Clear,01n
1518721200,2018-02-15 19:00:00 +0000 UTC,2643743,,,,278.25,277.15,279.15,1016,,,60,6,250,,,,,,,,,0,800,Clear,Sky is Clear,01n
1518724800,2018-02-15 20:00:00 +0000 UTC,2643743,,,,278.24,277.15,280.15,1016,,,56,5,240,,,,,,,,,0,800,Clear,Sky is Clear,01n
1518728400,2018-02-15 21:00:00 +0000 UTC,2643743,,,,277.14,275.15,279.15,1017,,,60,5,250,,,,,,,,,0,800,Clear,Sky is Clear,01n
1518732000,2018-02-15 22:00:00 +0000 UTC,2643743,,,,277.25,276.15,278.15,1018,,,65,2,240,,,,,,,,,0,800,Clear,Sky is Clear,01n
1518735600,2018-02-15 23:00:00 +0000 UTC,2643743,,,,276.59,275.15,278.15,1019,,,65,4,240,,,,,,,,,0,800,Clear,Sky is Clear,01n
1518739200,2018-02-16 00:00:00 +0000 UTC,2643743,,,,276.47,275.15,278.15,1020,,,83,5,240,,,,,,,,,0,800,Clear,Sky is Clear,01n
1518742800,2018-02-16 01:00:00 +0000 UTC,2643743,,,,276.38,275.15,278.15,1020,,,83,5,240,,,,,,,,,0,800,Clear,Sky is Clear,01n
1518746400,2018-02-16 02:00:00 +0000 UTC,2643743,,,,275.65,275.15,277.15,1021,,,83,4,250,,,,,,,,,0,800,Clear,Sky is Clear,01n
1518750000,2018-02-16 03:00:00 +0000 UTC,2643743,,,,275.03,273.15,277.15,1022,,,83,4,240,,,,,,,,,0,800,Clear,Sky is Clear,01n
1518753600,2018-02-16 04:00:00 +0000 UTC,2643743,,,,274.47,271.15,277.15,1022,,,83,4,240,,,,,,,,,0,800,Clear,Sky is Clear,01n
1518757200,2018-02-16 05:00:00 +0000 UTC,2643743,,,,274.37,272.15,276.15,1023,,,89,4,240,,,,,,,,,0,800,Clear,Sky is Clear,01n
1518760800,2018-02-16 06:00:00 +0000 UTC,2643743,,,,274,272.15,276.15,1023,,,89,3,240,,,,,,,,,0,800,Clear,Sky is Clear,01n
1518764400,2018-02-16 07:00:00 +0000 UTC,2643743,,,,273.23,270.15,276.15,1024,,,89,3,240,,,,,,,,,0,800,Clear,Sky is Clear,01n
1518768000,2018-02-16 08:00:00 +0000 UTC,2643743,,,,272.86,270.15,276.15,1025,,,83,3,230,,,,,,,,,0,800,Clear,Sky is Clear,01d
1518771600,2018-02-16 09:00:00 +0000 UTC,2643743,,,,274.04,272.15,276.15,1025,,,83,3,230,,,,,,,,,0,741,Fog,fog,50d
1518775200,2018-02-16 10:00:00 +0000 UTC,2643743,,,,276.32,275.15,278.15,1026,,,75,4,240,,,,,,,,,0,800,Clear,Sky is Clear,01d
1518778800,2018-02-16 11:00:00 +0000 UTC,2643743,,,,278.94,278.15,280.15,1026,,,70,4,250,,,,,,,,,0,800,Clear,Sky is Clear,01d
1518782400,2018-02-16 12:00:00 +0000 UTC,2643743,,,,280.23,279.15,281.15,1026,,,61,3,250,,,,,,,,,0,800,Clear,Sky is Clear,01d
1518786000,2018-02-16 13:00:00 +0000 UTC,2643743,,,,281.15,280.15,282.15,1026,,,78,3,230,,,,,,,,,0,800,Clear,Sky is Clear,01d
1518789600,2018-02-16 14:00:00 +0000 UTC,2643743,,,,281.96,281.15,283.15,1026,,,46,3,230,,,,,,,,,0,800,Clear,Sky is Clear,01d
1518793200,2018-02-16 15:00:00 +0000 UTC,2643743,,,,282.42,281.15,283.15,1025,,,39,3,240,,,,,,,,,0,800,Clear,Sky is Clear,01d
1518796800,2018-02-16 16:00:00 +0000 UTC,2643743,,,,282.24,281.15,283.15,1024,,,37,2,210,,,,,,,,,0,800,Clear,Sky is Clear,01d
1518800400,2018-02-16 17:00:00 +0000 UTC,2643743,,,,280.85,280.15,282.15,1024,,,45,3,180,,,,,,,,,12,801,Clouds,few clouds,02d
1518804000,2018-02-16 18:00:00 +0000 UTC,2643743,,,,279.5,277.15,282.15,1024,,,45,2,150,,,,,,,,,12,801,Clouds,few clouds,02n
1518807600,2018-02-16 19:00:00 +0000 UTC,2643743,,,,277.74,276.15,280.15,1024,,,76,4,180,,,,,,,,,12,801,Clouds,few clouds,02n
1518811200,2018-02-16 20:00:00 +0000 UTC,2643743,,,,277.76,277.15,279.15,1024,,,80,2,160,,,,,,,,,36,802,Clouds,scattered clouds,03n
1518814800,2018-02-16 21:00:00 +0000 UTC,2643743,,,,277.42,276.15,279.15,1024,,,70,2,160,,,,,,,,,36,802,Clouds,scattered clouds,03n
1518818400,2018-02-16 22:00:00 +0000 UTC,2643743,,,,277.05,275.15,279.15,1023,,,92,1,0,,,,,,,,,36,802,Clouds,scattered clouds,03n
1518822000,2018-02-16 23:00:00 +0000 UTC,2643743,,,,276.25,275.15,277.15,1023,,,86,1,0,,,,,,,,,68,803,Clouds,broken clouds,04n
1518825600,2018-02-17 00:00:00 +0000 UTC,2643743,,,,275.54,274.15,277.15,1023,,,93,2,130,,,,,,,,,68,803,Clouds,broken clouds,04n
1518829200,2018-02-17 01:00:00 +0000 UTC,2643743,,,,275.26,273.15,277.15,1023,,,80,2,110,,,,,,,,,68,803,Clouds,broken clouds,04n
1518832800,2018-02-17 02:00:00 +0000 UTC,2643743,,,,274.91,273.15,277.15,1022,,,80,2,70,,,,,,,,,40,802,Clouds,scattered clouds,03n
1518836400,2018-02-17 03:00:00 +0000 UTC,2643743,,,,274.41,273.15,275.15,1022,,,93,1,60,,,,,,,,,0,800,Clear,Sky is Clear,01n
1518840000,2018-02-17 04:00:00 +0000 UTC,2643743,,,,274.02,273.15,275.15,1021,,,93,1,60,,,,,,,,,0,800,Clear,Sky is Clear,01n
1518843600,2018-02-17 05:00:00 +0000 UTC,2643743,,,,274.02,272.15,276.15,1021,,,93,2,70,,,,,,,,,0,741,Fog,fog,50n
1518843600,2018-02-17 05:00:00 +0000 UTC,2643743,,,,274.02,272.15,276.15,1021,,,93,2,70,,,,,,,,,0,701,Mist,mist,50n
1518847200,2018-02-17 06:00:00 +0000 UTC,2643743,,,,273.79,272.15,276.15,1021,,,86,0,0,,,,,,,,,0,701,Mist,mist,50n
1518847200,2018-02-17 06:00:00 +0000 UTC,2643743,,,,273.79,272.15,276.15,1021,,,86,0,0,,,,,,,,,0,741,Fog,fog,50n
1518850800,2018-02-17 07:00:00 +0000 UTC,2643743,,,,273.69,272.15,275.15,1021,,,93,1,134,,,,,,,,,0,701,Mist,mist,50n
1518850800,2018-02-17 07:00:00 +0000 UTC,2643743,,,,273.69,272.15,275.15,1021,,,93,1,134,,,,,,,,,0,741,Fog,fog,50n
1518854400,2018-02-17 08:00:00 +0000 UTC,2643743,,,,273.81,271.15,275.15,1022,,,93,1,0,,,,,,,,,12,741,Fog,fog,50d
1518854400,2018-02-17 08:00:00 +0000 UTC,2643743,,,,273.81,271.15,275.15,1022,,,93,1,0,,,,,,,,,12,701,Mist,mist,50d
1518858000,2018-02-17 09:00:00 +0000 UTC,2643743,,,,274.02,272.15,277.15,1022,,,93,2,100,,,,,,,,,44,721,Haze,haze,50d
1518858000,2018-02-17 09:00:00 +0000 UTC,2643743,,,,274.02,272.15,277.15,1022,,,93,2,100,,,,,,,,,44,741,Fog,fog,50d
1518858000,2018-02-17 09:00:00 +0000 UTC,2643743,,,,274.02,272.15,277.15,1022,,,93,2,100,,,,,,,,,44,701,Mist,mist,50d
1518861600,2018-02-17 10:00:00 +0000 UTC,2643743,,,,276.84,274.15,279.15,1022,,,93,1,90,,,,,,,,,44,721,Haze,haze,50d
1518865200,2018-02-17 11:00:00 +0000 UTC,2643743,,,,279.24,278.15,280.15,1022,,,81,1,90,,,,,,,,,12,801,Clouds,few clouds,02d
1518868800,2018-02-17 12:00:00 +0000 UTC,2643743,,,,281.35,281.15,282.15,1023,,,70,1,70,,,,,,,,,12,801,Clouds,few clouds,02d
1518872400,2018-02-17 13:00:00 +0000 UTC,2643743,,,,281.87,281.15,283.15,1022,,,53,1,0,,,,,,,,,20,801,Clouds,few clouds,02d
1518876000,2018-02-17 14:00:00 +0000 UTC,2643743,,,,282.6,281.15,284.15,1022,,,64,1,0,,,,,,,,,12,801,Clouds,few clouds,02d
1518879600,2018-02-17 15:00:00 +0000 UTC,2643743,,,,282.78,281.15,284.15,1022,,,43,3,220,,,,,,,,,20,801,Clouds,few clouds,02d
1518883200,2018-02-17 16:00:00 +0000 UTC,2643743,,,,282.6,281.15,284.15,1022,,,40,3,250,,,,,,,,,12,801,Clouds,few clouds,02d
1518886800,2018-02-17 17:00:00 +0000 UTC,2643743,,,,281.69,280.15,283.15,1022,,,46,3,220,,,,,,,,,32,802,Clouds,scattered clouds,03d
1518890400,2018-02-17 18:00:00 +0000 UTC,2643743,,,,280.85,279.15,282.15,1022,,,49,2,230,,,,,,,,,32,802,Clouds,scattered clouds,03n
1518894000,2018-02-17 19:00:00 +0000 UTC,2643743,,,,279.6,277.15,281.15,1023,,,61,3,210,,,,,,,,,32,802,Clouds,scattered clouds,03n
1518897600,2018-02-17 20:00:00 +0000 UTC,2643743,,,,278.78,277.15,280.15,1023,,,65,3,200,,,,,,,,,68,803,Clouds,broken clouds,04n
1518901200,2018-02-17 21:00:00 +0000 UTC,2643743,,,,278.33,277.15,280.15,1023,,,75,2,220,,,,,,,,,68,803,Clouds,broken clouds,04n
1518904800,2018-02-17 22:00:00 +0000 UTC,2643743,,,,278.25,277.15,280.15,1023,,,70,2,210,,,,,,,,,90,804,Clouds,overcast clouds,04n
1518908400,2018-02-17 23:00:00 +0000 UTC,2643743,,,,278.28,277.15,279.15,1024,,,75,2,220,,,,,,,,,36,802,Clouds,scattered clouds,03n
1518912000,2018-02-18 00:00:00 +0000 UTC,2643743,,,,277.27,276.15,279.15,1023,,,81,1,0,,,,,,,,,36,802,Clouds,scattered clouds,03n
1518915600,2018-02-18 01:00:00 +0000 UTC,2643743,,,,276.38,273.15,278.15,1023,,,80,1,0,,,,,,,,,36,802,Clouds,scattered clouds,03n
1518919200,2018-02-18 02:00:00 +0000 UTC,2643743,,,,275.49,273.15,277.15,1023,,,86,0,0,,,,,,,,,32,802,Clouds,scattered clouds,03n
1518922800,2018-02-18 03:00:00 +0000 UTC,2643743,,,,274.92,272.15,277.15,1023,,,86,1,0,,,,,,,,,32,802,Clouds,scattered clouds,03n
1518926400,2018-02-18 04:00:00 +0000 UTC,2643743,,,,274.38,271.15,277.15,1023,,,93,0,0,,,,,,,,,32,701,Mist,mist,50n
1518930000,2018-02-18 05:00:00 +0000 UTC,2643743,,,,274.49,272.15,278.15,1023,,,86,2,360,,,,,,,,,68,701,Mist,mist,50n
1518930000,2018-02-18 05:00:00 +0000 UTC,2643743,,,,274.49,272.15,278.15,1023,,,86,2,360,,,,,,,,,68,741,Fog,fog,50n
1518933600,2018-02-18 06:00:00 +0000 UTC,2643743,,,,274.39,271.15,277.15,1022,,,86,2,70,,,,,,,,,68,701,Mist,mist,50n
1518933600,2018-02-18 06:00:00 +0000 UTC,2643743,,,,274.39,271.15,277.15,1022,,,86,2,70,,,,,,,,,68,300,Drizzle,light intensity drizzle,09n
1518937200,2018-02-18 07:00:00 +0000 UTC,2643743,,,,274.27,272.15,276.15,1022,,,93,3,90,,,,,,,,,68,741,Fog,fog,50n
1518937200,2018-02-18 07:00:00 +0000 UTC,2643743,,,,274.27,272.15,276.15,1022,,,93,3,90,,,,,,,,,68,701,Mist,mist,50n
1518940800,2018-02-18 08:00:00 +0000 UTC,2643743,,,,275.55,273.15,278.15,1022,,,93,1,120,,,,,,,,,40,741,Fog,fog,50d
1518940800,2018-02-18 08:00:00 +0000 UTC,2643743,,,,275.55,273.15,278.15,1022,,,93,1,120,,,,,,,,,40,701,Mist,mist,50d
1518944400,2018-02-18 09:00:00 +0000 UTC,2643743,,,,276.75,275.15,278.15,1023,,,93,2,80,,,,,,,,,0,701,Mist,mist,50d
1518944400,2018-02-18 09:00:00 +0000 UTC,2643743,,,,276.75,275.15,278.15,1023,,,93,2,80,,,,,,,,,0,741,Fog,fog,50d
1518948000,2018-02-18 10:00:00 +0000 UTC,2643743,,,,278.45,277.15,279.15,1023,,,93,1,80,,,,,,,,,0,701,Mist,mist,50d
1518948000,2018-02-18 10:00:00 +0000 UTC,2643743,,,,278.45,277.15,279.15,1023,,,93,1,80,,,,,,,,,0,741,Fog,fog,50d
1518951600,2018-02-18 11:00:00 +0000 UTC,2643743,,,,280.54,279.15,282.15,1022,,,76,2,160,,,,,,,,,20,801,Clouds,few clouds,02d
1518955200,2018-02-18 12:00:00 +0000 UTC,2643743,,,,281.6,280.15,283.15,1022,,,61,3,180,,,,,,,,,40,802,Clouds,scattered clouds,03d
1518958800,2018-02-18 13:00:00 +0000 UTC,2643743,,,,282.42,281.15,284.15,1022,,,57,3,210,,,,,,,,,20,801,Clouds,few clouds,02d
1518962400,2018-02-18 14:00:00 +0000 UTC,2643743,,,,282.65,282.15,283.15,1021,,,76,3,160,,,,,,,,,90,804,Clouds,overcast clouds,04d
1518966000,2018-02-18 15:00:00 +0000 UTC,2643743,,,,282.6,281.15,284.15,1021,,,53,3,200,,,,,,,,,90,804,Clouds,overcast clouds,04d
1518969600,2018-02-18 16:00:00 +0000 UTC,2643743,,,,282.6,281.15,284.15,1021,,,57,3,160,,,,,,,,,90,804,Clouds,overcast clouds,04d
1518973200,2018-02-18 17:00:00 +0000 UTC,2643743,,,,281.69,281.15,283.15,1021,,,61,3,160,,,,,,,,,90,804,Clouds,overcast clouds,04d
1518976800,2018-02-18 18:00:00 +0000 UTC,2643743,,,,280.85,280.15,282.15,1021,,,70,4,200,,,,,,,,,90,804,Clouds,overcast clouds,04d
1518980400,2018-02-18 19:00:00 +0000 UTC,2643743,,,,280.6,279.15,282.15,1021,,,70,3,160,,,,,,,,,75,803,Clouds,broken clouds,04n
1518984000,2018-02-18 20:00:00 +0000 UTC,2643743,,,,279.94,279.15,281.15,1021,,,75,3,180,,,,,,,,,75,701,Mist,mist,50n
1518987600,2018-02-18 21:00:00 +0000 UTC,2643743,,,,279.95,279.15,281.15,1021,,,75,3,190,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1518991200,2018-02-18 22:00:00 +0000 UTC,2643743,,,,279.59,279.15,280.15,1020,,,93,3,180,,,,,,,,,48,701,Mist,mist,50n
1518994800,2018-02-18 23:00:00 +0000 UTC,2643743,,,,279.81,279.15,281.15,1020,,,75,1,0,,,,,,,,,90,721,Haze,haze,50n
1518994800,2018-02-18 23:00:00 +0000 UTC,2643743,,,,279.81,279.15,281.15,1020,,,75,1,0,,,,,,,,,90,701,Mist,mist,50n
1518998400,2018-02-19 00:00:00 +0000 UTC,2643743,,,,279.27,278.15,280.15,1020,,,100,1,150,,,,,,,,,90,701,Mist,mist,50n
1518998400,2018-02-19 00:00:00 +0000 UTC,2643743,,,,279.27,278.15,280.15,1020,,,100,1,150,,,,,,,,,90,741,Fog,fog,50n
1519002000,2018-02-19 01:00:00 +0000 UTC,2643743,,,,279.43,279.15,280.15,1019,,,100,1,170,,,,,,,,,90,701,Mist,mist,50n
1519002000,2018-02-19 01:00:00 +0000 UTC,2643743,,,,279.43,279.15,280.15,1019,,,100,1,170,,,,,,,,,90,721,Haze,haze,50n
1519002000,2018-02-19 01:00:00 +0000 UTC,2643743,,,,279.43,279.15,280.15,1019,,,100,1,170,,,,,,,,,90,741,Fog,fog,50n
1519005600,2018-02-19 02:00:00 +0000 UTC,2643743,,,,279.4,279.15,280.15,1019,,,100,2,220,,,,,,,,,90,310,Drizzle,light intensity drizzle rain,09n
1519005600,2018-02-19 02:00:00 +0000 UTC,2643743,,,,279.4,279.15,280.15,1019,,,100,2,220,,,,,,,,,90,701,Mist,mist,50n
1519009200,2018-02-19 03:00:00 +0000 UTC,2643743,,,,279.4,279.15,280.15,1018,,,100,1,200,,,,,,,,,90,310,Drizzle,light intensity drizzle rain,09n
1519009200,2018-02-19 03:00:00 +0000 UTC,2643743,,,,279.4,279.15,280.15,1018,,,100,1,200,,,,,,,,,90,741,Fog,fog,50n
1519009200,2018-02-19 03:00:00 +0000 UTC,2643743,,,,279.4,279.15,280.15,1018,,,100,1,200,,,,,,,,,90,500,Rain,light rain,10n
1519012800,2018-02-19 04:00:00 +0000 UTC,2643743,,,,279.29,279.15,280.15,1018,,,93,1,220,,,,,,,,,75,500,Rain,light rain,10n
1519012800,2018-02-19 04:00:00 +0000 UTC,2643743,,,,279.29,279.15,280.15,1018,,,93,1,220,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1519012800,2018-02-19 04:00:00 +0000 UTC,2643743,,,,279.29,279.15,280.15,1018,,,93,1,220,,,,,,,,,75,741,Fog,fog,50n
1519016400,2018-02-19 05:00:00 +0000 UTC,2643743,,,,279.37,278.15,280.15,1017,,,93,2,230,,,,,,,,,90,501,Rain,moderate rain,10n
1519016400,2018-02-19 05:00:00 +0000 UTC,2643743,,,,279.37,278.15,280.15,1017,,,93,2,230,,,,,,,,,90,310,Drizzle,light intensity drizzle rain,09n
1519016400,2018-02-19 05:00:00 +0000 UTC,2643743,,,,279.37,278.15,280.15,1017,,,93,2,230,,,,,,,,,90,701,Mist,mist,50n
1519020000,2018-02-19 06:00:00 +0000 UTC,2643743,,,,279.39,279.15,280.15,1017,,,100,2,190,,,,,,,,,75,311,Drizzle,rain and drizzle,09n
1519020000,2018-02-19 06:00:00 +0000 UTC,2643743,,,,279.39,279.15,280.15,1017,,,100,2,190,,,,,,,,,75,701,Mist,mist,50n
1519023600,2018-02-19 07:00:00 +0000 UTC,2643743,,,,279.48,279.15,280.15,1017,,,100,2,210,,,,,,,,,90,311,Drizzle,rain and drizzle,09n
1519023600,2018-02-19 07:00:00 +0000 UTC,2643743,,,,279.48,279.15,280.15,1017,,,100,2,210,,,,,,,,,90,701,Mist,mist,50n
1519023600,2018-02-19 07:00:00 +0000 UTC,2643743,,,,279.48,279.15,280.15,1017,,,100,2,210,,,,,,,,,90,500,Rain,light rain,10n
1519027200,2018-02-19 08:00:00 +0000 UTC,2643743,,,,279.65,279.15,280.15,1017,,,100,3,220,,,,,,,,,90,310,Drizzle,light intensity drizzle rain,09d
1519027200,2018-02-19 08:00:00 +0000 UTC,2643743,,,,279.65,279.15,280.15,1017,,,100,3,220,,,,,,,,,90,701,Mist,mist,50d
1519030800,2018-02-19 09:00:00 +0000 UTC,2643743,,,,279.85,279.15,280.15,1017,,,100,2,220,,,,,,,,,90,310,Drizzle,light intensity drizzle rain,09d
1519030800,2018-02-19 09:00:00 +0000 UTC,2643743,,,,279.85,279.15,280.15,1017,,,100,2,220,,,,,,,,,90,701,Mist,mist,50d
1519030800,2018-02-19 09:00:00 +0000 UTC,2643743,,,,279.85,279.15,280.15,1017,,,100,2,220,,,,,,,,,90,500,Rain,light rain,10d
1519034400,2018-02-19 10:00:00 +0000 UTC,2643743,,,,280.15,280.15,280.15,1017,,,100,3,240,,,,,,,,,92,310,Drizzle,light intensity drizzle rain,09d
1519034400,2018-02-19 10:00:00 +0000 UTC,2643743,,,,280.15,280.15,280.15,1017,,,100,3,240,,,,,,,,,92,701,Mist,mist,50d
1519038000,2018-02-19 11:00:00 +0000 UTC,2643743,,,,280.75,280.15,281.15,1017,,,100,3,260,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1519038000,2018-02-19 11:00:00 +0000 UTC,2643743,,,,280.75,280.15,281.15,1017,,,100,3,260,,,,,,,,,75,701,Mist,mist,50d
1519041600,2018-02-19 12:00:00 +0000 UTC,2643743,,,,281.55,281.15,282.15,1016,,,93,3,240,,,,,,,,,90,311,Drizzle,rain and drizzle,09d
1519041600,2018-02-19 12:00:00 +0000 UTC,2643743,,,,281.55,281.15,282.15,1016,,,93,3,240,,,,,,,,,90,701,Mist,mist,50d
